# phase logamp pol cosi GW_freq costheta phi logL logPrior
3.879550986960521808e+00 -1.339933528405944152e+01 5.782429024975741516e-01 6.323218777128560841e-01 9.545428779022280264e-08 -1.208576455217426071e-01 5.111747470573142493e+00 -9.479102123039915284e+00 0.000000000000000000e+00
3.570723726685563371e+00 -1.416111851813952249e+01 5.335468050680785002e-01 -4.169155117050858395e-01 2.299625268547738427e-08 -8.346024116575694318e-01 5.303065157052802903e+00 -9.469134406521243719e+00 0.000000000000000000e+00
5.849596793666389516e+00 -1.414884882709745284e+01 1.033509678637414497e+00 -7.483548473184328254e-01 6.973144116542102396e-08 9.787199627782431355e-01 4.412848045587485224e+00 -9.467292965310399211e+00 0.000000000000000000e+00
7.363849333697506383e-01 -1.354609379238053002e+01 1.712177332283359166e-01 1.072364886180986188e-02 6.582920657015097226e-08 9.503845333909692883e-01 1.419415264467404958e+00 -9.462478001915393122e+00 0.000000000000000000e+00
3.387060000247726688e+00 -1.380461022286895023e+01 1.122424742074648929e+00 -1.694373491817919297e-01 5.159571709299985675e-08 -7.709734884636101349e-01 1.273541116295717313e+00 -9.447010142414169920e+00 0.000000000000000000e+00
4.937490064232186171e-01 -1.321930183746072451e+01 3.988822785761358958e-01 9.599274434215801510e-02 5.915362613510210719e-08 -3.256829907507585720e-02 5.856741980082956545e+00 -9.443974856575390930e+00 0.000000000000000000e+00
3.919840261829482753e+00 -1.381267921742356641e+01 8.404402812745049856e-01 -9.498215113945893684e-01 7.270820394619502838e-08 -1.860526039332644210e-01 5.876986275051197417e+00 -9.439461109178367337e+00 0.000000000000000000e+00
3.880612149664758981e+00 -1.403196775094103721e+01 1.012091289900871049e-01 4.758276570327823474e-01 4.812912162926647668e-08 -5.563569425835753757e-01 2.619667793300503034e-01 -9.434412062861564863e+00 0.000000000000000000e+00
4.195523233811583097e+00 -1.371882527477728431e+01 1.051386129646561640e+00 1.340693820867381314e-01 6.435321437357271378e-08 5.783536486546587696e-01 1.685806334207042845e-01 -9.433748112746661363e+00 0.000000000000000000e+00
4.183186980003914535e+00 -1.403290979216330747e+01 3.095602691261055694e-01 -8.247120176035784844e-01 3.474843550429066464e-08 -5.762359553672645740e-01 5.335144771962473165e+00 -9.431825944613512647e+00 0.000000000000000000e+00
5.448339156956851781e+00 -1.400212575593006470e+01 1.493198998248096432e+00 7.553656414019193077e-01 9.647274739236787107e-08 -2.728268650713674970e-01 7.983728614634060250e-01 -9.425329622574937005e+00 0.000000000000000000e+00
5.509479371578713369e+00 -1.431140422880070595e+01 1.412410153871669349e+00 8.241112107749913873e-01 6.576285802760838285e-08 9.467641626217543349e-01 1.849910694231417185e+00 -9.424857289742414324e+00 0.000000000000000000e+00
2.997814820908686340e+00 -1.351700233596420553e+01 1.013960764524416636e+00 2.649986781221086440e-01 9.412168332283534715e-08 -9.703246420956961327e-01 1.918976168081915956e+00 -9.423107258396660413e+00 0.000000000000000000e+00
4.802549093912362288e+00 -1.341900649126696443e+01 1.928025893416943637e-01 -7.443039596125955448e-02 5.043460492057469773e-08 -2.412741698481143948e-01 4.969223633991558309e+00 -9.419888359574086323e+00 0.000000000000000000e+00
6.185940903389539613e+00 -1.433179803922208784e+01 1.096228876984723100e-01 2.100749514696731435e-02 4.116128120844175940e-08 4.034781660913769330e-01 3.217736834237780119e+00 -9.419006909016422568e+00 0.000000000000000000e+00
3.030371633908142126e-01 -1.498010243372763206e+01 1.332307227527326665e+00 -2.858663777971873210e-02 1.310151749010937876e-08 4.329213635236454083e-01 1.029861516384164677e+00 -9.417820420972708106e+00 0.000000000000000000e+00
4.009462310373264060e+00 -1.429255279251712452e+01 1.760703104820950382e-01 -4.981162652084103470e-01 5.792048151001761197e-08 7.068494755094287818e-01 1.689791584328184548e+00 -9.414615230933979007e+00 0.000000000000000000e+00
8.554121149711611805e-02 -1.360090404967805000e+01 3.664084250793060993e-01 3.078210458995636056e-01 8.627622995912160594e-08 -9.262343342109635724e-01 3.271068377786496839e-01 -9.404540052403053352e+00 0.000000000000000000e+00
1.587418048401647130e+00 -1.426473867850811139e+01 2.805815775182558536e-01 -7.365994347764033279e-01 5.177306989675202956e-08 2.477952060849415994e-01 8.536562373631245704e-01 -9.396962388064796556e+00 0.000000000000000000e+00
1.919774949837468103e+00 -1.414439227535584287e+01 4.266167059994969701e-01 -9.284282605886695627e-01 8.062822722586296525e-08 2.595420453077587619e-02 6.358243387296068638e-01 -9.395746203692322496e+00 0.000000000000000000e+00
