# phase logamp pol cosi GW_freq costheta phi logL logPrior
3.381250718270999656e+00 -1.387431736230315060e+01 1.480771219577532882e+00 -4.859226192170074676e-01 3.492316096800396849e-08 3.522284951365239891e-01 5.273873113144730951e+00 -9.525789322858937425e+00 0.000000000000000000e+00
4.320640214762557108e+00 -1.469059613382242269e+01 1.156587569969774965e+00 -9.113152258287340324e-01 4.307240502258764584e-08 2.666558506136533779e-01 1.396758028719518929e+00 -9.518819144113521702e+00 0.000000000000000000e+00
2.532115489545613940e+00 -1.452412238230932751e+01 1.413491468277895846e+00 6.679627839311850224e-01 2.816299015181839590e-08 -6.404612414264404530e-03 3.659623426934550672e-01 -9.499713421230485011e+00 0.000000000000000000e+00
2.209140496871129233e-01 -1.364470866984476949e+01 1.287412781106499926e+00 -7.912657645714993304e-02 9.619223662975230822e-08 -5.637137013118866946e-01 4.412179103608240283e-01 -9.499208452066309150e+00 0.000000000000000000e+00
2.613265072979769066e-01 -1.432721629104196559e+01 4.694170839584085320e-01 -4.823330640692675697e-01 3.102890031400654254e-08 -1.282292867018522409e-01 1.023586932966738416e+00 -9.491817624528618325e+00 0.000000000000000000e+00
1.045242989355633867e+00 -1.404319878594599835e+01 1.023394175010599927e+00 6.800630856848617345e-01 6.222425310289186459e-08 6.425886783645279321e-01 4.223576033568545718e+00 -9.484188522173404579e+00 0.000000000000000000e+00
2.836291339437417847e+00 -1.372274052981392423e+01 1.873808725718118517e-01 8.373220719949388269e-02 5.697910670558690638e-08 9.357616128208425810e-01 2.565868341620778814e+00 -9.484059920803428412e+00 0.000000000000000000e+00
5.472610724306701258e-01 -1.465741931555174915e+01 8.517791496271343021e-02 5.893284252429347170e-01 3.293772990863464572e-08 -3.031323159251283483e-01 2.822072673308106516e+00 -9.481089171282855332e+00 0.000000000000000000e+00
4.985720593558884417e-02 -1.533629219381274211e+01 8.528708203393056131e-01 6.970059142732606405e-01 4.281842744935692806e-09 4.296258359863593945e-01 3.414968095543093884e+00 -9.476628142826520218e+00 0.000000000000000000e+00
5.092681608416743444e+00 -1.456127452725611349e+01 1.375320307674474662e+00 -3.815721355248866686e-01 3.254100395322265311e-08 -4.342591158839285148e-01 2.347365677378197457e+00 -9.475257769038623934e+00 0.000000000000000000e+00
2.189342228728317963e+00 -1.471888978754795474e+01 1.223285851730258500e+00 -1.693170101371814784e-01 6.459687120754081468e-09 -9.857420331109586487e-01 5.733244319603409522e+00 -9.466725551195489530e+00 0.000000000000000000e+00
1.524865564596265821e-01 -1.430964553296069575e+01 6.139567258955255236e-01 -9.493265758541808985e-01 5.079263070934421271e-08 -7.055908351917346000e-01 2.575740061241418299e+00 -9.463231770894811490e+00 0.000000000000000000e+00
2.701825802016324829e+00 -1.342775340030711817e+01 3.115576207250463359e-01 -2.089605054985159138e-01 9.950896883865761544e-08 -3.891284212603204340e-01 7.994015183770920574e-01 -9.461246929112448356e+00 0.000000000000000000e+00
7.289839459307176917e-01 -1.393080343426632872e+01 1.069900417392291025e+00 1.276017463663687290e-01 4.962898905818332879e-08 3.106730903504452135e-01 3.011751775772347983e+00 -9.455369613960137087e+00 0.000000000000000000e+00
5.275964282502796365e+00 -1.481123640062329017e+01 3.624903675510564027e-01 3.218730680842021852e-01 1.260970796849928275e-08 7.706664714138588002e-01 1.062787340363243516e+00 -9.452807729613356358e+00 0.000000000000000000e+00
4.925552620659219727e+00 -1.472777691041510195e+01 3.372049504965474731e-01 -2.043263573476578332e-01 2.471004653019498171e-08 -8.733467982195058932e-02 2.299762912382592894e+00 -9.442318384030190970e+00 0.000000000000000000e+00
5.398251043733377941e+00 -1.367116236271685459e+01 1.074259116525198898e+00 -5.857087792573749674e-01 8.326958562358948784e-08 -6.180385993599371020e-01 3.821709958913808158e+00 -9.441804534521793357e+00 0.000000000000000000e+00
5.596522609755934852e+00 -1.395931221504148034e+01 1.476425275320548014e+00 -1.491966132525423816e-01 2.664832353224313997e-08 5.712921708391366371e-01 3.745700699191364169e+00 -9.440609832366764209e+00 0.000000000000000000e+00
3.053657869347818909e+00 -1.575827397967633736e+01 7.453951517729843212e-01 -9.201782879294631012e-01 1.091516929618770803e-09 7.593152564937912796e-01 4.338941667130558066e+00 -9.435662894985551219e+00 0.000000000000000000e+00
2.449541378522386736e+00 -1.458710396300531187e+01 2.373522754872570140e-02 -5.019913579862285147e-01 3.006888822741692478e-08 2.798903433328248092e-01 3.098612324401847751e+00 -9.431899994082025174e+00 0.000000000000000000e+00
1.348813734333999204e+00 -1.426869185886776670e+01 5.428671782998524264e-01 -8.668968795082045986e-01 8.585793574996731525e-08 -2.276202759165456557e-01 9.367665791026357214e-01 -9.426351744813519673e+00 0.000000000000000000e+00
